# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.6 on 2021-08-24 at 02:53:39
#
# Requested input R.A. = 226.10408242258 degrees
# Requested input Dec. = 10.49422183753 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2459451 days
# Authenticated program IDs = 1, 2
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://zwicky.tf/vgt
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 197 531 8 2 ZTF_i 917186223015 0 1.4605 166.623 7.89145 25.0834 5.9131e-06 0.0347075 0.183337 2.97224e-05 528 30. 0.059452 0.070929 19.2399 25.0834 2 2458671.6862269 531120330 -1475.50795486586 29.6052353830124 -55.4405893042555 3.68326317692391 -1229.64669699785 61.4608612522171 -20.1417359442728 1.03344020392803 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 198 531 8 2 ZTF_g 918181653015 0 1.7465 92.8781 6.59557 26.1391 9.336e-06 0.0295728 -0.0562816 1.71189e-05 522 30. 0.05308 0.054116 20.3684 26.1391 1 2458672.6816551 531120130 -1222.32538523232 25.2022912182757 -53.9512618519424 2.12845522260919 -1118.04582295446 48.4573449949128 -23.2281798768976 1.04537674949551 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 199 531 8 2 ZTF_r 918193393015 0 1.5712 177.381 6.63922 26.1261 7.416e-06 0.0263843 0.110601 1.32773e-05 526 30. 0.06889 0.056583 20.4373 26.1261 1 2458672.6933912 531120230 -2120.1476816755 27.6262077075541 -85.3688913976172 4.3381626758352 -1823.13940163804 52.6622436329385 -34.852642496497 1.04737522948659 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 200 531 8 2 ZTF_i 921178803015 0 1.8932 255.148 12.0195 25.5467 4.7091e-06 0.0310325 0.199689 2.38268e-05 528 30. 0.062983 0.061491 19.0873 25.5467 2 2458675.6788079 531120330 -2147.57856616457 49.8963246165334 -47.8779233867575 1.99930738860835 -2133.01180840343 95.0241117074369 -22.5982408787685 1.04306619722323 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 201 531 8 2 ZTF_i 921188653015 0 1.6917 255.994 11.1297 25.5561 4.3301e-06 0.0295957 0.185845 2.24329e-05 528 30. 0.061892 0.062396 19.248 25.5561 2 2458675.6886574 531120330 -2124.70516749323 45.3475289187232 -52.1194529660615 2.4578982075677 -1971.81735784105 89.4181180980896 -22.2001726654193 1.04276113428502 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 202 531 8 2 ZTF_r 921233873015 0 1.6012 175.418 13.4531 26.1158 1.2379e-05 0.0341711 0.120464 2.2135e-05 528 30. 0.073939 0.065811 19.6596 26.1158 1 2458675.7338773 531120230 -2039.76815963912 52.5438042962768 -43.1831278255688 1.74582669264858 -1621.69279793763 100.255346729483 -16.2845678110409 1.04994525880526 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 203 531 8 2 ZTF_g 921299453015 0 1.8159 84.0379 12.9761 26.019 2.26202e-05 0.0417707 -0.0252222 5.19649e-05 425 30. 0.062098 0.064384 19.4835 26.019 1 2458675.799456 531120130 -1083.87737647536 55.2862857859535 -21.808085349226 1.17177828819788 -1065.41397192628 102.159207330984 -10.4991965418313 1.05211565093605 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 204 531 8 2 ZTF_r 924193563015 0 2.3328 180.721 10.6191 26.1501 1.06651e-05 0.0313726 0.114615 1.89326e-05 520 30. 0.067588 0.064786 19.7734 26.1501 1 2458678.6935648 531120230 -1998.69881843654 51.8852730635857 -42.8507127541545 1.60340795021854 -1829.86798410257 90.9865980233627 -20.2468527264177 1.05809768902701 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 205 531 8 2 ZTF_g 924270573015 0 2.4976 89.9457 13.6905 26.1153 3.04562e-05 0.0453272 -0.036618 7.7047e-05 387 30. 0.061805 0.078355 19.3403 26.1153 1 2458678.7705787 531120130 -936.645220367638 64.7636447294663 -16.0878734234845 1.01265082620522 -767.513109391406 112.562189958944 -6.86449290497795 1.05397772196959 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 206 531 8 2 ZTF_g 927167543015 0 2.24 97.9022 13.7194 26.1985 1.95681e-05 0.0376322 -0.0510676 4.77296e-05 415 30. 0.056942 0.05676 19.439 26.1985 1 2458681.6675463 531120130 -1180.0618321819 65.0205044680402 -20.1887407059934 1.21438318467501 -1223.05267135993 114.620596909639 -10.7423101490254 1.05385603191707 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 207 531 8 2 ZTF_r 927253073015 0 2.6944 178.208 12.05 26.1227 1.25067e-05 0.0345779 0.128641 2.21907e-05 531 30. 0.065666 0.065398 19.3888 26.1227 1 2458681.7530787 531120230 -1857.83898048092 72.2845552001447 -28.5902108983518 1.08618723815869 -1730.9311121169 111.337972374507 -15.6513451393244 1.08585449113432 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 208 531 8 2 ZTF_r 930186863015 0 2.1001 181.05 6.18871 26.1387 6.4174e-06 0.0245718 0.115316 1.14601e-05 528 30. 0.062765 0.05669 20.3764 26.1387 1 2458684.6868634 531120230 -2012.85026855081 24.7971477136797 -90.2951745581391 3.86350217194848 -1782.66967219357 44.6320321811879 -40.2104938380551 1.05345230315183 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 209 531 8 2 ZTF_r 933166523015 0 2.1549 25.6227 9.59123 23.9614 0.00101865 0.189406 0.152265 0.00233491 213 30. 0.074579 0.069637 17.6415 23.9614 1 2458687.6665278 531120230 -242.726132415915 40.1427947786742 -6.72610638001511 1.09048063013136 -193.388815650241 70.8396149179257 -2.74833933916525 1.06081384268207 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 210 531 8 2 ZTF_r 936171743015 0 1.6324 165.064 6.44658 26.0615 7.6353e-06 0.026662 0.111802 1.34749e-05 526 30. 0.069939 0.05914 20.3802 26.0615 1 2458690.6717477 531120230 -2054.22695405804 22.1937057175538 -102.961153965048 5.7188349893942 -1770.56359298163 42.7106015559967 -41.7340982264698 1.0445739012174 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 211 531 8 2 ZTF_g 936194783015 0 1.6747 84.3797 4.8841 26.0405 7.8875e-06 0.0272001 -0.0630179 1.42307e-05 526 30. 0.055558 0.060303 20.5912 26.0405 1 2458690.6947801 531120130 -1149.40890583493 20.597717254869 -62.0740764295846 2.58136126225541 -999.31111383195 40.8819439868745 -24.6084562906764 1.03564261553544 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 212 531 8 2 ZTF_g 939234233015 0 2.0414 83.5318 5.4901 26.0318 1.04492e-05 0.0312528 -0.0545054 1.94333e-05 518 30. 0.061665 0.055668 20.3376 26.0318 1 2458693.7342361 531120130 -1241.88359290382 25.0006906550172 -55.256539609831 1.92512547282354 -1189.42267285898 45.6749054900134 -26.2164418327221 1.04636348983696 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 213 531 8 2 ZTF_r 941192973015 1 2.0354 122.637 33.9303 25.6691 7.6773e-05 0.0585915 0.121246 0.000164079 250 300. 0.059651 0.061731 17.9769 25.6691 2 2458695.6929745 531120230 -1779.40224035212 158.815594765802 -12.4633786277963 0.937763294758164 -1567.1609135492 282.796052952182 -5.578988164786 1.0548886843341 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 214 531 8 2 ZTF_g 941214103015 0 2.3451 234.078 23.9513 27.1936 0.000147363 0.112852 -0.0685661 0.000296708 481 300. 0.057245 0.056243 19.7806 27.1936 2 2458695.7141088 531120130 -2819.02320282348 97.9485212778624 -32.0151519719131 1.1984747670964 -2760.12287928331 172.367617583324 -16.1208497549457 1.04551096663216 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 215 531 8 2 ZTF_r 944176623015 0 1.7067 145.608 8.28271 25.9129 9.1532e-06 0.0293289 0.114898 1.62565e-05 528 30. 0.059574 0.05581 19.9259 25.9129 1 2458698.6766204 531120230 -1944.7564979149 35.4660105268711 -60.9968901626664 2.88729159152139 -1651.92506963566 66.1714676200451 -25.1324466546852 1.05113913004729 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 216 531 8 2 ZTF_g 944195433015 2048 2.2223 11.0728 8.71458 23.7329 0.00397637 0.230989 0.156288 0.0124402 100 30. 0.070086 0.066665 17.4619 23.7329 1 2458698.6954398 531120130 -109.997340011639 40.7188942765007 -3.00497600131152 0.931762813484371 -52.9778945528986 70.2491634096793 -0.759221905743606 1.05974258285557 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 217 531 8 2 ZTF_r 947175133015 48 1.3451 11.0491 17.5535 23.1355 0.000743722 0.06471 0.00542235 0.00190186 48 30. 0.082195 0.08671 16.4228 23.1355 1 2458701.6751389 531120230 -102.367854818208 74.3611344369528 -1.53134271532768 0.994593002093308 -8.32659817371755 149.697888564856 -0.0559973047840008 1.05968645627266 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 218 531 8 2 ZTF_r 951164743015 0 1.9599 172.345 11.0681 26.1062 9.8254e-06 0.0305268 0.117851 1.75798e-05 529 30. 0.058623 0.056108 19.7014 26.1062 1 2458705.6647454 531120230 -2303.92394713128 49.7091936681014 -51.5568317541325 1.72068740022632 -2127.08420454427 88.7349520373372 -24.1326578746831 1.05878777505483 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 219 531 8 2 ZTF_g 951249623015 0 2.0359 76.226 13.5959 25.9086 2.68732e-05 0.0435113 -0.0286502 6.53213e-05 398 30. 0.074734 0.065502 19.2245 25.9086 1 2458705.7496296 531120130 -1191.23577641741 57.8736932199228 -22.8966176214157 1.20278615657735 -1165.75923974233 107.664450861369 -10.9006332722118 1.04330954122195 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 220 531 8 2 ZTF_g 954153123015 0 2.2994 91.0251 13.063 26.098 2.39575e-05 0.041914 0.00146995 5.59716e-05 410 30. 0.058348 0.058574 19.5122 26.098 1 2458708.653125 531120130 -1445.94667428842 61.5614975196617 -26.1275027457511 1.23707602763843 -1181.69071269795 107.344037090064 -11.0825854876159 1.06112873719876 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 221 531 8 2 ZTF_r 958237903015 0 2.3519 162.112 13.8618 26.0071 1.47889e-05 0.0371893 0.134727 2.60626e-05 524 30. 0.065589 0.067855 19.3103 26.0071 1 2458712.7379051 531120230 -2210.19626583807 64.5248404981535 -38.1029588970139 1.42312586157313 -2031.86512743499 109.678463344925 -18.6504240995649 1.06846878919943 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 222 531 8 2 ZTF_g 961154163015 0 1.5664 91.4491 6.3959 26.1245 8.652e-06 0.0285154 -0.0613761 1.54961e-05 525 30. 0.05896 0.062139 20.4563 26.1245 1 2458715.6541667 531120130 -1588.45895911753 24.0363704004824 -73.5126217535629 3.54249011612019 -1419.2761859782 48.5633914279929 -29.4220615721882 1.03677910496276 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 223 531 8 2 ZTF_r 964143403015 0 1.5458 172.186 11.3271 26.0937 8.995e-06 0.0291617 0.11506 1.59793e-05 530 30. 0.069507 0.062743 19.8353 26.0937 1 2458718.6434028 531120230 -2870.4409146768 40.436027227604 -78.9650532442165 3.67138455280986 -2464.72787905862 78.4715844829628 -31.6207195188049 1.049301383053 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 224 531 8 2 ZTF_g 964156413015 0 2.4446 87.4458 5.87815 26.0605 9.9151e-06 0.0303493 -0.0310405 1.83177e-05 517 30. 0.056645 0.063687 20.2677 26.0605 1 2458718.656412 531120130 -1529.72490330921 27.4298867881435 -62.0360479292086 1.77398359855821 -1479.2830882695 47.3027722271906 -31.483274126656 1.06200153427122 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 225 531 8 2 ZTF_g 969153093015 0 2.5691 82.9791 6.26927 26.0133 1.80071e-05 0.0400962 -0.0346051 3.55924e-05 499 30. 0.07942 0.080591 19.9999 26.0133 1 2458723.6530903 531120130 -1354.38734252204 33.4516959221007 -45.0380467238119 1.35256418537962 -1397.02120310455 53.7448150137718 -26.1686680087104 1.07016418862472 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 226 531 8 2 ZTF_r 972138103015 0 1.7007 166.833 10.7332 26.0626 8.2426e-06 0.0278513 0.114585 1.47122e-05 527 30. 0.058545 0.055462 19.7878 26.0626 1 2458726.6381019 531120230 -2543.71060466653 43.3225344517128 -65.3143555225753 2.91155677242622 -2146.29508597717 81.9834113799156 -26.3559477521017 1.05146619706544 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 227 531 8 2 ZTF_g 972163803015 0 2.0128 81.5505 6.77308 25.9759 1.1564e-05 0.0326452 -0.0338022 2.18682e-05 508 30. 0.064685 0.061118 20.1262 25.9759 1 2458726.6638079 531120130 -1373.63942931967 29.7451229599164 -51.3702620305284 1.90846133504944 -1275.62456333999 53.209476470211 -24.135098733512 1.06070237936207 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 228 531 8 2 ZTF_g 974146783015 0 1.6844 75.0617 6.67478 25.8958 1.2967e-05 0.0346686 -0.0364587 2.4408e-05 515 30. 0.059546 0.065651 20.1513 25.8958 2 2458728.6467824 531120130 -1318.66518005722 27.0587841430551 -54.2102064905853 2.25201481649511 -1291.51569030172 51.9901108667067 -25.0088738244212 1.04674208992487 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 229 531 8 2 ZTF_g 975143483015 0 2.3699 48.9111 8.56703 25.4311 0.000179456 0.106339 -0.00630012 0.000455348 363 30. 0.088721 0.078092 19.1527 25.4311 2 2458729.6434838 531120130 -838.754620707014 43.3756371821167 -21.510170817458 1.08070704520991 -748.363400956881 72.0454571175541 -10.4573376540598 1.06612129054657 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 230 531 8 2 ZTF_g 980149143015 0 2.5113 82.5829 10.7169 25.9967 2.27425e-05 0.0413433 -0.00474828 5.2781e-05 417 30. 0.062276 0.06813 19.4193 25.9967 1 2458734.6491435 531120130 -1250.07758175671 55.8769837487181 -24.8862129570059 1.12350856388266 -1122.55912391224 90.8370432327958 -12.4411758020554 1.06937576870192 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 231 531 8 2 ZTF_r 996114323015 0 3.7191 155.175 16.7598 25.9999 5.3097e-05 0.0569972 0.110295 0.000102261 343 30. 0.100382 0.119602 18.5895 25.9999 2 2458750.6143287 531120230 -2105.017234335 106.046349017708 -22.0807965295557 0.995136019701929 -2222.19038705587 140.820349725387 -15.8866028349517 1.13350888139132 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 232 531 8 2 ZTF_r 996119253015 0 2.7616 152.739 12.2814 25.974 1.83242e-05 0.0412289 0.118788 3.21771e-05 516 30. 0.081279 0.082666 19.1584 25.974 2 2458750.6192593 531120230 -2158.6320840999 70.8657765624869 -33.8841720525149 1.05939931683552 -2176.67537887228 107.845390711329 -20.3192310615237 1.08052181433221 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 233 531 8 2 ZTF_r 996124163015 0 3.3084 151.828 10.981 25.9671 2.40396e-05 0.0469517 0.114282 4.30062e-05 509 30. 0.106268 0.150681 19.1322 25.9671 2 2458750.6241667 531120230 -1949.64498270798 67.9476231755355 -31.9180292168064 1.1033056772879 -1985.19459869938 95.9198103142862 -20.8357897288496 1.10684384224204 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 234 531 8 2 ZTF_r 996129073015 0 3.5974 149.703 10.763 25.9479 3.02532e-05 0.051256 0.127669 5.42448e-05 483 30. 0.107782 0.113627 19.0598 25.9479 2 2458750.6290741 531120230 -1923.98927078934 76.2131008428293 -28.0819857764044 1.0345700724407 -1956.51794741013 102.685937525381 -19.18174246466 1.13256700204829 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 235 531 8 2 ZTF_g 996139183015 0 3.896 65.5699 8.89807 25.788 0.00013396 0.0762585 0.0138849 0.000366358 262 30. 0.110169 0.127642 19.0279 25.788 1 2458750.6391898 531120130 -950.819536346156 59.9837786943788 -17.6327104865747 1.09343215250007 -973.533965909788 77.6637374151937 -12.6196704640001 1.14289438383056 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 236 531 8 2 ZTF_r 1000117153015 0 2.4052 154.919 9.74614 25.9764 1.10266e-05 0.0324909 0.117562 1.97973e-05 530 30. 0.061062 0.065655 19.5451 25.9764 2 2458754.6171528 531120230 -2201.58520501095 50.1327863809703 -48.850437295668 1.46368464972644 -2080.69241980997 81.3297485141308 -25.7557172035997 1.07693835297011 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 237 531 8 2 ZTF_r 1000121973015 0 2.8725 155.121 8.80899 25.9724 1.28786e-05 0.034645 0.127545 2.27703e-05 525 30. 0.064372 0.073071 19.4958 25.9724 2 2458754.6219792 531120230 -1906.94834758053 48.3400837167365 -43.8819918683512 1.28236071234001 -1898.66905405621 72.8117711028085 -26.252028627021 1.09678635159183 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 238 531 8 2 ZTF_r 1004103413015 0 1.8387 156.358 25.0048 26.0292 2.44943e-05 0.0453102 0.113173 4.34418e-05 472 30. 0.063584 0.063918 18.7645 26.0292 2 2458758.6034144 531120230 -2075.75920125116 106.302852391356 -21.7213520661323 1.16605894611737 -1768.89598325655 196.1576597807 -9.07846067019742 1.0536635015775 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 239 531 8 2 ZTF_r 1004108273015 0 2.5644 154.578 15.5589 25.9743 2.16811e-05 0.0445515 0.118516 3.84708e-05 509 30. 0.075785 0.07625 18.9831 25.9743 2 2458758.6082755 531120230 -1956.62404560858 82.548395682566 -26.3665647629534 1.12830938758498 -1806.92993957236 130.527211433224 -13.9365554255141 1.08216745742658 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 240 531 8 2 ZTF_r 1004113123015 0 2.0873 151.813 12.5028 25.9489 1.3297e-05 0.0353858 0.124565 2.33951e-05 529 30. 0.066365 0.06521 19.3391 25.9489 2 2458758.613125 531120230 -1950.12379051736 57.7230872561974 -37.5809220031878 1.34272502487071 -1783.01274185269 98.6857521793757 -18.1892663896591 1.06554812896024 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 241 531 8 2 ZTF_r 1004117963015 0 2.4497 148.636 11.8538 25.9456 1.42254e-05 0.0367831 0.118988 2.50868e-05 531 30. 0.083551 0.08058 19.2617 25.9456 2 2458758.617963 531120230 -1840.50799708885 62.2957970431717 -32.8650095739046 1.26603818437174 -1745.25465266594 98.7501114426981 -17.7924765602341 1.07871731353695 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 242 531 8 2 ZTF_r 1006101063015 0 2.0305 161.046 25.737 26.0348 2.58882e-05 0.0447508 0.114437 4.69963e-05 439 30. 0.063946 0.061065 18.6521 26.0348 2 2458760.6010648 531120230 -2128.83659478728 110.871945796338 -21.3587316244117 1.08245710555179 -1825.10375328616 197.047663747348 -9.32462682951474 1.05626860339583 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 243 531 8 2 ZTF_r 1006105903015 0 3.0622 157.397 16.3999 25.9878 2.27855e-05 0.0436856 0.134411 4.03894e-05 473 30. 0.072557 0.069828 18.8796 25.9878 2 2458760.6059028 531120230 -2006.32096975428 90.4221409928591 -24.6820045201637 1.06590414736049 -2057.57171453581 137.623160554263 -15.0514605977143 1.09463582071473 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 244 531 8 2 ZTF_r 1006110743015 0 2.4929 154.769 13.508 25.977 1.86844e-05 0.0416265 0.130065 3.30218e-05 521 30. 0.078591 0.063576 19.1341 25.977 2 2458760.6107407 531120230 -1950.82016426605 70.3262583140823 -30.8570586167579 1.25964964551371 -2002.83563734694 111.058024936895 -18.1555979565021 1.0806485354957 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 245 531 8 2 ZTF_r 1006115573015 0 2.4488 152.866 12.8579 25.9541 1.80033e-05 0.0412935 0.131422 3.21107e-05 528 30. 0.071206 0.063793 19.1815 25.9541 2 2458760.6155787 531120230 -1896.8636664276 66.4787677668972 -31.7400756925533 1.21826944944008 -1911.08657347997 106.03098268222 -18.1452421060054 1.0784036925612 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 246 531 8 2 ZTF_g 1007101583015 0 2.2564 72.8165 17.1099 25.8775 3.31198e-05 0.0399345 -0.0335344 9.42521e-05 296 30. 0.063309 0.069959 18.8589 25.8775 1 2458761.6015856 531120130 -1002.8833683984 74.8743481631624 -14.8995165064843 1.09647396663049 -864.611447836736 131.679885057273 -6.61023249909936 1.04816406957342 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 247 531 8 2 ZTF_r 1007110333015 0 2.153 151.331 14.5272 25.9477 1.76645e-05 0.0403886 0.122408 3.15204e-05 519 30. 0.070076 0.073215 19.1596 25.9477 1 2458761.6103356 531120230 -2025.65678695923 68.4383662714576 -32.924639679471 1.30336018120991 -1732.07713333184 115.045702628188 -15.1569570409359 1.068377039061 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
